unix_ts,open,high,low,close,Volume,close time
1661094900000,21407.70000000,21432.21000000,21407.17000000,21412.86000000,355.57853000,1661095199999
1661095200000,21413.91000000,21431.22000000,21403.80000000,21408.84000000,365.48680000,1661095499999
1661095500000,21408.84000000,21415.12000000,21362.78000000,21384.22000000,532.45903000,1661095799999
1661095800000,21383.20000000,21415.13000000,21382.02000000,21402.49000000,293.56584000,1661096099999
1661096100000,21402.49000000,21420.00000000,21396.23000000,21415.86000000,307.97507000,1661096399999
1661096400000,21414.61000000,21441.83000000,21412.80000000,21432.66000000,415.34204000,1661096699999
1661096700000,21432.66000000,21435.65000000,21396.96000000,21407.51000000,410.41517000,1661096999999
1661097000000,21407.51000000,21419.20000000,21403.88000000,21405.04000000,198.39194000,1661097299999
1661097300000,21405.81000000,21428.00000000,21403.64000000,21420.20000000,273.43909000,1661097599999
1661097600000,21419.00000000,21441.76000000,21415.84000000,21437.07000000,430.91573000,1661097899999
1661097900000,21435.58000000,21456.96000000,21424.33000000,21444.76000000,385.43170000,1661098199999
1661098200000,21444.76000000,21447.21000000,21343.83000000,21350.23000000,847.21306000,1661098499999
1661098500000,21351.87000000,21382.94000000,21333.49000000,21348.43000000,671.58395000,1661098799999
1661098800000,21347.54000000,21370.00000000,21330.75000000,21341.21000000,491.33278000,1661099099999
1661099100000,21340.58000000,21379.18000000,21335.21000000,21362.73000000,343.85792000,1661099399999
1661099400000,21361.87000000,21404.69000000,21361.83000000,21377.98000000,440.83617000,1661099699999
1661099700000,21377.98000000,21394.64000000,21376.33000000,21389.62000000,238.47203000,1661099999999
1661100000000,21390.68000000,21482.81000000,21385.90000000,21477.96000000,819.22269000,1661100299999
1661100300000,21477.96000000,21502.00000000,21429.43000000,21433.42000000,900.70367000,1661100599999
1661100600000,21433.42000000,21459.39000000,21427.71000000,21454.19000000,440.53039000,1661100899999
1661100900000,21454.17000000,21469.00000000,21391.22000000,21406.81000000,595.52600000,1661101199999
1661101200000,21407.92000000,21450.00000000,21404.78000000,21437.52000000,476.26535000,1661101499999
1661101500000,21435.87000000,21466.93000000,21431.83000000,21464.45000000,409.59496000,1661101799999
1661101800000,21464.45000000,21481.47000000,21448.73000000,21469.35000000,482.55187000,1661102099999
1661102100000,21470.23000000,21470.79000000,21438.20000000,21453.66000000,411.21027000,1661102399999
1661102400000,21454.85000000,21484.30000000,21449.59000000,21470.13000000,342.05233000,1661102699999
1661102700000,21470.13000000,21482.49000000,21445.89000000,21451.12000000,382.69612000,1661102999999
1661103000000,21452.66000000,21484.59000000,21450.69000000,21473.81000000,390.28901000,1661103299999
1661103300000,21473.81000000,21488.87000000,21473.64000000,21480.01000000,316.83665000,1661103599999
1661103600000,21481.09000000,21485.66000000,21453.57000000,21455.13000000,412.08767000,1661103899999
1661103900000,21454.72000000,21473.76000000,21451.29000000,21469.56000000,200.75883000,1661104199999
1661104200000,21469.56000000,21472.55000000,21417.98000000,21434.68000000,487.55982000,1661104499999
1661104500000,21434.68000000,21463.11000000,21427.60000000,21459.14000000,382.77659000,1661104799999
1661104800000,21460.34000000,21477.97000000,21383.92000000,21398.74000000,917.72522000,1661105099999
1661105100000,21398.74000000,21414.24000000,21381.34000000,21406.78000000,539.26527000,1661105399999
1661105400000,21407.64000000,21439.62000000,21405.00000000,21429.12000000,324.89913000,1661105699999
1661105700000,21429.12000000,21452.03000000,21412.33000000,21424.92000000,501.08604000,1661105999999
1661106000000,21426.09000000,21446.78000000,21421.00000000,21444.78000000,308.78447000,1661106299999
1661106300000,21445.25000000,21462.68000000,21420.54000000,21423.38000000,336.52381000,1661106599999
1661106600000,21424.72000000,21433.08000000,21410.53000000,21416.10000000,299.84028000,1661106899999
1661106900000,21416.10000000,21465.89000000,21415.41000000,21461.07000000,447.70543000,1661107199999
1661107200000,21462.25000000,21473.91000000,21448.11000000,21469.15000000,292.00399000,1661107499999
1661107500000,21469.15000000,21489.39000000,21455.00000000,21482.39000000,345.24387000,1661107799999
1661107800000,21482.94000000,21500.00000000,21473.00000000,21494.33000000,370.81079000,1661108099999
1661108100000,21495.18000000,21504.08000000,21472.77000000,21480.14000000,366.32024000,1661108399999
1661108400000,21481.03000000,21491.92000000,21469.80000000,21480.54000000,349.80801000,1661108699999
1661108700000,21480.01000000,21490.00000000,21456.19000000,21470.68000000,355.28909000,1661108999999
1661109000000,21471.93000000,21490.28000000,21469.34000000,21485.04000000,224.62585000,1661109299999
1661109300000,21486.31000000,21495.51000000,21448.48000000,21465.36000000,393.10049000,1661109599999
1661109600000,21464.70000000,21544.34000000,21463.88000000,21521.35000000,711.62913000,1661109899999
1661109900000,21521.36000000,21535.00000000,21500.50000000,21529.86000000,374.27606000,1661110199999
1661110200000,21529.85000000,21537.56000000,21510.00000000,21514.06000000,410.27350000,1661110499999
1661110500000,21514.04000000,21549.87000000,21512.41000000,21536.19000000,296.46132000,1661110799999
1661110800000,21536.19000000,21557.26000000,21531.42000000,21538.66000000,385.78218000,1661111099999
1661111100000,21539.26000000,21546.34000000,21518.21000000,21529.08000000,427.40740000,1661111399999
1661111400000,21527.71000000,21542.75000000,21502.40000000,21507.11000000,376.31529000,1661111699999
1661111700000,21506.34000000,21523.77000000,21491.90000000,21512.01000000,378.55559000,1661111999999
1661112000000,21512.01000000,21545.00000000,21511.64000000,21521.74000000,362.33849000,1661112299999
1661112300000,21520.53000000,21524.94000000,21500.00000000,21515.73000000,323.10081000,1661112599999
1661112600000,21515.73000000,21519.09000000,21467.72000000,21473.76000000,436.34757000,1661112899999
1661112900000,21473.76000000,21508.00000000,21471.27000000,21479.44000000,485.11938000,1661113199999
1661113200000,21479.44000000,21502.47000000,21479.25000000,21488.21000000,304.33923000,1661113499999
1661113500000,21487.19000000,21505.18000000,21479.65000000,21495.53000000,302.83023000,1661113799999
1661113800000,21495.82000000,21507.55000000,21471.71000000,21498.58000000,433.32436000,1661114099999
1661114100000,21497.34000000,21504.00000000,21480.67000000,21489.92000000,257.94996000,1661114399999
1661114400000,21489.92000000,21525.99000000,21480.01000000,21515.57000000,365.61268000,1661114699999
1661114700000,21516.62000000,21551.72000000,21506.57000000,21545.01000000,572.33904000,1661114999999
1661115000000,21546.44000000,21800.00000000,21537.90000000,21651.14000000,2664.33928000,1661115299999
1661115300000,21651.13000000,21665.00000000,21462.89000000,21468.43000000,1732.12947000,1661115599999
1661115600000,21468.43000000,21547.04000000,21468.07000000,21545.06000000,1302.38260000,1661115899999
1661115900000,21545.00000000,21551.22000000,21490.39000000,21502.09000000,759.94705000,1661116199999
1661116200000,21502.09000000,21617.75000000,21495.85000000,21612.50000000,969.60019000,1661116499999
1661116500000,21612.50000000,21639.34000000,21583.51000000,21609.72000000,917.38340000,1661116799999
1661116800000,21611.15000000,21700.00000000,21609.72000000,21687.40000000,779.96338000,1661117099999
1661117100000,21686.67000000,21688.57000000,21610.01000000,21643.47000000,616.45286000,1661117399999
1661117400000,21642.81000000,21655.29000000,21605.92000000,21607.76000000,198.87680000,1661117699999
1661117700000,21607.76000000,21631.84000000,21585.29000000,21589.72000000,230.31539000,1661117999999
1661118000000,21589.72000000,21589.72000000,21482.17000000,21496.57000000,887.00280000,1661118299999
1661118300000,21495.86000000,21560.53000000,21495.76000000,21555.09000000,409.05818000,1661118599999
1661118600000,21555.09000000,21570.52000000,21532.24000000,21555.69000000,279.38616000,1661118899999
1661118900000,21555.69000000,21560.00000000,21525.39000000,21533.83000000,365.37249000,1661119199999
1661119200000,21535.40000000,21536.55000000,21373.28000000,21400.69000000,1351.49212000,1661119499999
1661119500000,21400.69000000,21410.00000000,21280.00000000,21324.17000000,1849.83036000,1661119799999
1661119800000,21324.17000000,21333.27000000,21277.73000000,21324.63000000,994.55080000,1661120099999
1661120100000,21324.63000000,21383.13000000,21286.96000000,21367.40000000,973.66835000,1661120399999
1661120400000,21367.40000000,21388.72000000,21326.32000000,21378.36000000,688.92095000,1661120699999
1661120700000,21378.36000000,21535.00000000,21375.12000000,21493.43000000,1276.97988000,1661120999999
1661121000000,21493.43000000,21630.00000000,21491.53000000,21563.51000000,1910.12387000,1661121299999
1661121300000,21563.51000000,21606.02000000,21538.50000000,21589.22000000,821.25303000,1661121599999
1661121600000,21589.22000000,21607.35000000,21563.49000000,21592.89000000,500.09559000,1661121899999
1661121900000,21592.89000000,21658.22000000,21591.10000000,21634.92000000,1069.49255000,1661122199999
1661122200000,21632.88000000,21671.84000000,21587.03000000,21599.32000000,682.61124000,1661122499999
1661122500000,21599.32000000,21624.18000000,21551.72000000,21565.96000000,627.47647000,1661122799999
1661122800000,21567.23000000,21587.57000000,21532.00000000,21578.39000000,639.47446000,1661123099999
1661123100000,21579.44000000,21645.80000000,21572.78000000,21623.20000000,948.80026000,1661123399999
1661123400000,21623.20000000,21642.23000000,21576.50000000,21578.24000000,551.16556000,1661123699999
1661123700000,21578.97000000,21599.27000000,21560.00000000,21573.66000000,310.58960000,1661123999999
1661124000000,21575.30000000,21584.05000000,21520.01000000,21542.86000000,638.55814000,1661124299999
1661124300000,21541.65000000,21572.16000000,21532.40000000,21539.88000000,434.01077000,1661124599999
1661124600000,21539.88000000,21620.00000000,21526.91000000,21616.94000000,685.09577000,1661124899999
1661124900000,21615.17000000,21617.33000000,21577.00000000,21579.49000000,463.39485000,1661125199999
1661125200000,21579.47000000,21597.30000000,21551.00000000,21553.15000000,346.61119000,1661125499999
1661125500000,21553.15000000,21579.82000000,21539.00000000,21541.41000000,451.79804000,1661125799999
1661125800000,21542.83000000,21548.41000000,21508.53000000,21510.82000000,507.32344000,1661126099999
1661126100000,21510.82000000,21535.00000000,21508.41000000,21515.61000000,327.92196000,1661126399999
1661126400000,21516.70000000,21522.71000000,21459.76000000,21489.15000000,996.26090000,1661126699999
1661126700000,21490.48000000,21491.00000000,21426.47000000,21454.97000000,744.33426000,1661126999999
1661127000000,21454.97000000,21469.64000000,21413.87000000,21429.80000000,875.48143000,1661127299999
1661127300000,21429.80000000,21475.34000000,21388.99000000,21464.10000000,1249.83810000,1661127599999
1661127600000,21464.10000000,21530.03000000,21460.38000000,21482.76000000,969.09896000,1661127899999
1661127900000,21481.24000000,21498.22000000,21451.00000000,21478.06000000,593.38016000,1661128199999
1661128200000,21478.93000000,21484.12000000,21441.20000000,21468.96000000,525.74378000,1661128499999
1661128500000,21467.98000000,21497.47000000,21465.37000000,21489.10000000,558.02087000,1661128799999
1661128800000,21489.93000000,21507.96000000,21480.00000000,21497.34000000,440.43517000,1661129099999
1661129100000,21497.15000000,21505.35000000,21440.37000000,21448.98000000,508.57250000,1661129399999
1661129400000,21448.98000000,21458.09000000,21420.00000000,21452.44000000,540.03346000,1661129699999
1661129700000,21452.44000000,21470.00000000,21444.36000000,21454.26000000,405.48158000,1661129999999
1661130000000,21452.83000000,21482.68000000,21445.42000000,21471.71000000,421.43610000,1661130299999
1661130300000,21472.23000000,21474.46000000,21397.62000000,21415.73000000,603.22146000,1661130599999
1661130600000,21415.73000000,21420.00000000,21360.41000000,21403.91000000,708.29589000,1661130899999
1661130900000,21403.91000000,21428.90000000,21384.46000000,21389.71000000,629.39465000,1661131199999
1661131200000,21389.71000000,21437.60000000,21377.19000000,21409.00000000,516.72014000,1661131499999
1661131500000,21409.87000000,21437.51000000,21398.07000000,21434.14000000,404.33633000,1661131799999
1661131800000,21434.14000000,21469.76000000,21381.69000000,21396.71000000,1155.01165000,1661132099999
1661132100000,21397.99000000,21428.25000000,21384.96000000,21421.66000000,461.67693000,1661132399999
1661132400000,21421.66000000,21446.68000000,21420.91000000,21421.99000000,406.87010000,1661132699999
1661132700000,21422.84000000,21449.01000000,21421.99000000,21446.96000000,340.19463000,1661132999999
1661133000000,21445.85000000,21468.28000000,21435.06000000,21435.59000000,456.29302000,1661133299999
1661133300000,21435.59000000,21464.00000000,21435.59000000,21443.79000000,355.07031000,1661133599999
1661133600000,21443.79000000,21470.00000000,21434.75000000,21447.97000000,469.61506000,1661133899999
1661133900000,21447.98000000,21458.19000000,21437.24000000,21454.80000000,309.01775000,1661134199999
1661134200000,21455.58000000,21471.39000000,21425.15000000,21428.83000000,351.31812000,1661134499999
1661134500000,21427.97000000,21431.43000000,21393.64000000,21397.54000000,584.13823000,1661134799999
1661134800000,21397.54000000,21409.98000000,21375.01000000,21403.82000000,518.20736000,1661135099999
1661135100000,21402.99000000,21424.16000000,21401.27000000,21404.76000000,323.35715000,1661135399999
1661135400000,21404.76000000,21423.01000000,21400.00000000,21417.01000000,381.85510000,1661135699999
1661135700000,21418.44000000,21449.35000000,21414.64000000,21445.20000000,504.99300000,1661135999999
1661136000000,21445.97000000,21448.30000000,21410.78000000,21414.70000000,358.54736000,1661136299999
1661136300000,21413.85000000,21444.99000000,21404.75000000,21427.27000000,406.78622000,1661136599999
1661136600000,21427.27000000,21485.97000000,21426.66000000,21477.10000000,501.26308000,1661136899999
1661136900000,21477.20000000,21488.81000000,21460.96000000,21471.59000000,652.81411000,1661137199999
1661137200000,21471.59000000,21484.39000000,21463.52000000,21465.90000000,410.29518000,1661137499999
1661137500000,21465.90000000,21484.71000000,21462.20000000,21479.20000000,256.47213000,1661137799999
